Samples,Nitrososphaeria,Nanoarchaeia,Acidobacteriae,Blastocatellia,Holophagae,Subgroup 5,Thermoanaerobaculia,Vicinamibacteria,Acidimicrobiia,Actinobacteria,MB-A2-108,Thermoleophilia,Fimbriimonadia,Bacteroidia,Kapabacteria,Bdellovibrionia,Oligoflexia,Anaerolineae,Chloroflexia,Dehalococcoidia,JG30-KF-CM66,KD4-96,Ktedonobacteria,OLB14,TK10,Cyanobacteriia,Sericytochromatia,Vampirivibrionia,Babeliae,Desulfuromonadia,Elusimicrobia,Lineage IIa,Lineage IIb,Fibrobacteria,Bacilli,Clostridia,Desulfitobacteriia,BD2-11 terrestrial group,Gemmatimonadetes,Longimicrobia,S0134 terrestrial group,bacteriap25,Myxococcia,Polyangia,Nitrospiria,Berkelbacteria,Gracilibacteria,Parcubacteria,Saccharimonadia,WWE3,BD7-11,Phycisphaerae,Planctomycetes,vadinHA49,Alphaproteobacteria,Gammaproteobacteria,Spirochaetia,Sumerlaeia,Chlamydiae,Verrucomicrobiae,Watering_Regm
SRR5225125,0.000000e+00,0.000000e+00,2.396627e-01,9.990760e-03,1.605452e-02,1.732502e-04,1.501502e-03,2.541003e-03,1.155001e-03,5.347655e-02,5.775006e-05,1.137676e-02,4.851005e-03,9.580735e-02,1.155001e-03,3.234003e-03,5.255255e-03,1.559252e-03,4.620005e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.684454e-02,0.000000e+00,7.507508e-04,2.310002e-03,1.732502e-04,1.039501e-03,2.310002e-04,9.240009e-04,4.042504e-04,9.817510e-04,1.270501e-03,7.507508e-04,3.903904e-02,2.367752e-03,0.000000e+00,0.000000e+00,4.007854e-02,1.155001e-04,1.155001e-04,0.000000e+00,1.282051e-02,5.769231e-02,8.720259e-03,2.194502e-03,0.000000e+00,5.313005e-03,1.137676e-02,0.000000e+00,1.155001e-04,2.310002e-03,2.310002e-04,2.887503e-04,1.521714e-01,1.023331e-01,0.000000e+00,0.000000e+00,5.775006e-05,6.866482e-02,0
SRR5225126,0.0000000000,0.0002888504,0.2567302137,0.0057770075,0.0030618140,0.0010398614,0.0020219526,0.0060658579,0.0006932409,0.0376083189,0.0000000000,0.0098786828,0.0011554015,0.1337377239,0.0021952629,0.0025996534,0.0099942230,0.0067013287,0.0012709417,0.0000000000,0.0000000000,0.0000000000,0.0233968804,0.0002888504,0.0019641826,0.0004043905,0.0000000000,0.0003466205,0.0002310803,0.0048526863,0.0005777008,0.0001155402,0.0046216060,0.0019641826,0.0120739457,0.0005199307,0.0000000000,0.0000000000,0.0443674177,0.0010976314,0.0022530329,0.0000000000,0.0124783362,0.0391681109,0.0038128250,0.0002310803,0.0003466205,0.0137492779,0.0165222415,0.0001733102,0.0000000000,0.0041016753,0.0002310803,0.0002888504,0.1291161179,0.0847487002,0.0000000000,0.0000000000,0.0006932409,0.1144425188,0
SRR5225127,0.0000000000,0.0000000000,0.0584434484,0.0090226439,0.0011060015,0.0000000000,0.0004074742,0.0006985273,0.0003492636,0.0618778741,0.0000000000,0.0009895803,0.0014552651,0.3330228768,0.0003492636,0.0023866348,0.0020955818,0.0103032773,0.0022702136,0.0000000000,0.0000000000,0.0000000000,0.0344024681,0.0000000000,0.0000000000,0.0005821061,0.0000000000,0.0000000000,0.0000000000,0.0001164212,0.0000000000,0.0001164212,0.0001746318,0.0062867454,0.0055300076,0.0000000000,0.0000000000,0.0000000000,0.0065777985,0.0000000000,0.0001164212,0.0000000000,0.0030851621,0.0834157984,0.0011642121,0.0000000000,0.0002910530,0.0004656848,0.0034344258,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0936608650,0.2208510391,0.0000000000,0.0000000000,0.0000000000,0.0549508120,0
SRR5225128,3.472021e-04,0.000000e+00,1.887622e-01,1.984839e-02,4.340027e-03,0.000000e+00,8.622186e-03,1.099473e-03,2.141080e-03,1.058966e-01,0.000000e+00,3.472021e-02,3.529888e-03,5.503154e-02,1.330941e-03,3.472021e-04,0.000000e+00,2.314681e-04,1.099473e-03,0.000000e+00,0.000000e+00,0.000000e+00,7.910422e-02,2.893351e-04,1.157340e-03,2.835484e-03,1.736011e-04,0.000000e+00,5.786702e-05,0.000000e+00,1.736011e-04,1.909612e-03,9.837394e-04,8.101383e-04,8.153463e-02,3.761356e-03,0.000000e+00,0.000000e+00,3.252127e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.191771e-03,2.164227e-02,1.921185e-02,1.736011e-04,0.000000e+00,4.629362e-04,6.133904e-03,0.000000e+00,2.893351e-04,1.064753e-02,1.157340e-04,0.000000e+00,1.470980e-01,8.251837e-02,0.000000e+00,0.000000e+00,0.000000e+00,7.285458e-02,1
SRR5225129,0.000000e+00,0.000000e+00,1.929673e-01,1.033547e-02,3.175703e-03,5.774005e-05,6.813326e-03,2.309602e-03,1.732202e-03,1.148450e-01,0.000000e+00,2.321150e-02,3.695363e-03,1.107454e-01,1.154801e-03,2.309602e-03,3.002483e-03,2.887003e-04,4.041804e-04,3.464403e-04,0.000000e+00,3.464403e-04,4.099544e-02,1.732202e-04,8.661008e-04,6.928807e-04,0.000000e+00,0.000000e+00,2.309602e-04,4.041804e-04,5.774005e-05,1.443501e-03,1.039321e-03,1.558981e-03,5.375599e-02,2.887003e-03,0.000000e+00,0.000000e+00,3.805070e-02,0.000000e+00,2.309602e-04,0.000000e+00,4.619204e-03,3.984064e-02,7.737167e-03,0.000000e+00,0.000000e+00,8.661008e-04,8.487788e-03,0.000000e+00,0.000000e+00,4.792425e-03,0.000000e+00,0.000000e+00,1.482187e-01,9.758069e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.772908e-02,1
SRR5225140,0.000000e+00,5.769009e-05,8.624668e-02,6.403600e-03,6.345910e-04,0.000000e+00,4.038306e-04,1.730703e-04,8.653513e-04,3.010269e-01,0.000000e+00,3.057575e-03,5.192108e-04,1.993769e-01,1.153802e-04,9.807315e-04,8.076612e-04,6.922811e-04,3.461405e-04,0.000000e+00,0.000000e+00,0.000000e+00,6.045921e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.307604e-04,3.461405e-04,0.000000e+00,1.153802e-04,5.769009e-05,3.807546e-03,4.038306e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.407638e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.345910e-04,4.205607e-02,6.922811e-04,0.000000e+00,0.000000e+00,0.000000e+00,9.461175e-03,0.000000e+00,0.000000e+00,1.442252e-03,2.307604e-04,0.000000e+00,9.968847e-02,1.082843e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.267105e-02,1
SRR5225141,0.000000e+00,0.000000e+00,2.606712e-01,8.952810e-03,2.166002e-02,4.043205e-04,2.310403e-03,2.656963e-03,5.776006e-04,5.117542e-02,0.000000e+00,1.143649e-02,3.119043e-03,1.221048e-01,1.155201e-03,2.599203e-03,7.393288e-03,7.508808e-04,8.086409e-04,0.000000e+00,1.732802e-04,0.000000e+00,2.425923e-02,2.888003e-04,1.617282e-03,5.198406e-04,0.000000e+00,3.465604e-04,1.732802e-04,2.310403e-03,3.465604e-04,6.931208e-04,5.776006e-04,2.772483e-03,3.656212e-02,4.447525e-03,0.000000e+00,5.776006e-05,4.505285e-02,8.086409e-04,5.776006e-05,2.888003e-04,7.855369e-03,2.755155e-02,9.992491e-03,6.931208e-04,0.000000e+00,3.927684e-03,1.253393e-02,0.000000e+00,1.732802e-04,1.675042e-03,5.776006e-05,1.155201e-04,1.363715e-01,1.110148e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.890776e-02,0
SRR5225142,0.000000e+00,0.000000e+00,3.010045e-01,4.214294e-03,9.121349e-03,0.000000e+00,1.962822e-03,4.791595e-03,4.618404e-04,4.052650e-02,0.000000e+00,6.812146e-03,1.385521e-03,1.186353e-01,2.828773e-03,5.368895e-03,1.010276e-02,4.791595e-03,8.659508e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.830043e-02,2.309202e-04,2.193742e-03,8.082208e-04,3.463803e-04,9.814109e-04,0.000000e+00,1.270061e-03,6.927607e-04,8.082208e-04,2.020552e-03,5.773005e-03,1.119963e-02,2.309202e-04,0.000000e+00,1.731902e-04,3.348343e-02,1.270061e-03,8.659508e-04,1.039141e-03,1.246969e-02,5.455490e-02,8.370858e-03,1.731902e-04,0.000000e+00,9.640919e-03,1.518300e-02,0.000000e+00,5.195705e-04,3.579263e-03,1.154601e-04,5.773005e-05,1.264865e-01,7.054613e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.037409e-01,0
SRR5225147,0.000000e+00,0.000000e+00,6.182263e-02,7.691411e-03,4.311852e-03,0.000000e+00,1.748048e-03,3.496096e-04,2.330731e-04,5.191703e-02,0.000000e+00,1.340170e-03,1.281902e-03,3.320709e-01,2.330731e-04,2.155926e-03,1.806316e-03,7.225265e-03,1.806316e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.153712e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.165365e-04,0.000000e+00,0.000000e+00,0.000000e+00,5.826827e-05,0.000000e+00,0.000000e+00,4.894534e-03,1.631511e-03,0.000000e+00,0.000000e+00,0.000000e+00,7.749680e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.563804e-03,8.128423e-02,1.165365e-03,0.000000e+00,4.078779e-04,4.078779e-04,1.689780e-03,0.000000e+00,0.000000e+00,6.992192e-04,0.000000e+00,0.000000e+00,8.705279e-02,2.711805e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.156742e-02,0
SRR5225154,0.0001734605,0.0000000000,0.3384793293,0.0174616941,0.0076322637,0.0000000000,0.0013876843,0.0028331888,0.0004047413,0.0452153802,0.0000000000,0.0128360798,0.0028331888,0.0661462851,0.0010407632,0.0020237063,0.0027175484,0.0002891009,0.0008673027,0.0000000000,0.0000000000,0.0000000000,0.0282162475,0.0002312807,0.0015611448,0.0011564036,0.0000000000,0.0008094825,0.0001734605,0.0009251229,0.0001734605,0.0011564036,0.0011564036,0.0027175484,0.0456201214,0.0023128072,0.0000000000,0.0000000000,0.0600751662,0.0002891009,0.0001734605,0.0000000000,0.0095403296,0.0233593524,0.0090199480,0.0004625614,0.0005203816,0.0062445794,0.0131251807,0.0000000000,0.0009829430,0.0045677942,0.0000000000,0.0003469211,0.1495808037,0.0733738075,0.0000000000,0.0000000000,0.0000000000,0.0597860653,0
SRR5225155,5.780013e-05,1.734004e-04,1.601064e-01,4.624010e-03,2.023004e-03,7.514017e-04,5.144211e-03,3.988209e-03,1.560603e-03,6.843535e-02,1.734004e-04,2.051905e-02,1.676204e-03,1.394139e-01,1.329403e-03,3.294607e-03,7.687417e-03,3.236807e-03,1.965204e-03,0.000000e+00,2.890006e-04,0.000000e+00,1.774464e-02,1.734004e-04,1.387203e-03,2.601006e-03,0.000000e+00,4.046009e-04,1.734004e-04,4.219409e-03,7.514017e-04,9.826022e-04,3.236807e-03,5.144211e-03,1.826484e-02,2.601006e-03,0.000000e+00,0.000000e+00,2.947806e-02,1.156003e-03,5.780013e-04,0.000000e+00,9.248020e-03,3.716548e-02,2.716606e-03,5.780013e-04,6.358014e-04,7.571817e-03,1.699324e-02,9.248020e-04,0.000000e+00,4.624010e-03,5.780013e-04,1.156003e-04,1.407433e-01,1.236923e-01,0.000000e+00,0.000000e+00,6.358014e-04,1.384313e-01,0
SRR5225156,0.000000e+00,0.000000e+00,3.589625e-02,4.863363e-03,8.105604e-04,2.315887e-04,1.910607e-03,8.684576e-04,2.894859e-04,4.874942e-02,0.000000e+00,2.200093e-03,6.947661e-04,1.969083e-01,2.315887e-04,2.084298e-03,1.042149e-03,2.779064e-03,1.042149e-03,0.000000e+00,0.000000e+00,2.894859e-04,5.789717e-03,0.000000e+00,0.000000e+00,3.473830e-04,5.789717e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.315887e-04,6.368689e-04,2.257990e-03,3.531728e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.573877e-03,2.894859e-04,1.157943e-04,0.000000e+00,8.684576e-04,3.896480e-02,5.789717e-04,0.000000e+00,2.894859e-04,1.736915e-04,2.373784e-03,1.157943e-04,0.000000e+00,2.894859e-04,0.000000e+00,0.000000e+00,1.248263e-01,4.694303e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.336498e-02,0
SRR5225157,0.0001156470,0.0000000000,0.3309240199,0.0142245866,0.0009251764,0.0001734706,0.0009251764,0.0034115878,0.0017925292,0.0690991095,0.0000000000,0.0346362900,0.0009251764,0.0333641725,0.0022551174,0.0001156470,0.0007517058,0.0000000000,0.0004625882,0.0001734706,0.0001156470,0.0000000000,0.0589221695,0.0003469411,0.0006360587,0.0014455881,0.0000000000,0.0000000000,0.0001734706,0.0000000000,0.0002312941,0.0011564705,0.0008673528,0.0008095293,0.0678269920,0.0034694114,0.0000000000,0.0000000000,0.0375852897,0.0000000000,0.0000000000,0.0001156470,0.0020816468,0.0161327628,0.0115647045,0.0000000000,0.0000000000,0.0032381173,0.0168266451,0.0000000000,0.0000000000,0.0120851162,0.0005204117,0.0000000000,0.1372152192,0.0710651093,0.0000000000,0.0000000000,0.0000000000,0.0612929340,1
SRR5225158,5.783021e-04,0.000000e+00,2.439857e-01,1.278048e-02,3.296322e-03,8.096229e-04,4.857738e-03,2.718020e-03,1.966227e-03,8.078880e-02,0.000000e+00,2.347907e-02,4.337266e-03,9.252834e-02,2.255378e-03,1.272265e-03,2.197548e-03,8.096229e-04,1.387925e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.580153e-02,5.204719e-04,1.214434e-03,8.674532e-04,5.783021e-05,1.156604e-04,0.000000e+00,1.156604e-04,3.469813e-04,1.792737e-03,1.156604e-03,1.330095e-03,4.846172e-02,3.585473e-03,0.000000e+00,0.000000e+00,5.065926e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.105945e-03,3.481379e-02,1.052510e-02,5.783021e-05,0.000000e+00,1.272265e-03,1.017812e-02,0.000000e+00,0.000000e+00,5.783021e-03,0.000000e+00,1.156604e-04,1.442285e-01,8.379598e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.904927e-02,1
SRR5225159,0.000000e+00,0.000000e+00,1.558697e-02,2.085989e-03,7.532738e-04,0.000000e+00,2.259822e-03,5.794414e-05,1.042995e-03,2.061073e-01,0.000000e+00,5.968247e-03,1.390659e-03,2.723375e-01,2.897207e-04,1.216827e-03,1.158883e-03,1.042995e-03,1.912157e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.633677e-03,0.000000e+00,1.158883e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.738324e-04,0.000000e+00,1.622436e-03,8.286012e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.605632e-03,0.000000e+00,0.000000e+00,2.897207e-04,5.794414e-04,5.452544e-02,1.158883e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.506548e-03,0.000000e+00,0.000000e+00,9.271063e-04,0.000000e+00,0.000000e+00,2.230270e-01,1.526249e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.775524e-02,1
SRR5225160,0.000000e+00,0.000000e+00,3.460135e-01,1.314342e-02,9.090383e-03,3.474032e-04,3.821435e-03,3.763534e-03,1.563314e-03,6.571710e-02,0.000000e+00,1.708066e-02,1.505414e-03,4.614672e-02,1.042209e-03,8.106074e-04,5.153147e-03,6.948063e-04,6.369058e-04,1.737016e-04,2.316021e-04,0.000000e+00,3.931446e-02,2.895026e-04,2.721325e-03,9.843090e-04,5.790053e-05,5.790053e-04,2.316021e-04,0.000000e+00,0.000000e+00,1.100110e-03,1.215911e-03,1.794916e-03,4.029877e-02,3.010827e-03,3.474032e-04,2.316021e-04,6.409588e-02,4.632042e-04,5.790053e-04,6.948063e-04,5.211047e-03,2.130739e-02,8.742980e-03,6.369058e-04,0.000000e+00,5.558451e-03,2.895026e-03,0.000000e+00,0.000000e+00,4.574142e-03,2.316021e-04,0.000000e+00,1.450987e-01,5.871113e-02,0.000000e+00,0.000000e+00,0.000000e+00,7.208616e-02,0
SRR5225168,0.0000000000,0.0000000000,0.1235039029,0.0046834345,0.0039317722,0.0001734605,0.0026019081,0.0034113906,0.0026597282,0.0651055218,0.0000000000,0.0204105233,0.0021393466,0.1732870772,0.0007516623,0.0016767852,0.0014455045,0.0031222897,0.0012142238,0.0003469211,0.0001734605,0.0002891009,0.0126626193,0.0000000000,0.0015611448,0.0012142238,0.0004047413,0.0000000000,0.0001156404,0.0041052327,0.0007516623,0.0005782018,0.0018502457,0.0050303556,0.0144550448,0.0017346054,0.0000000000,0.0000000000,0.0228967910,0.0000000000,0.0004047413,0.0000000000,0.0059554785,0.0600173461,0.0009829430,0.0008094825,0.0008673027,0.0026019081,0.0267707430,0.0001156404,0.0000000000,0.0020815265,0.0004625614,0.0000000000,0.1676206996,0.1754842440,0.0000000000,0.0000000000,0.0000000000,0.0775368604,0
SRR5225169,0.0000000000,0.0000000000,0.0398076254,0.0040560899,0.0009850504,0.0000000000,0.0008691621,0.0006373856,0.0008691621,0.0921891297,0.0000000000,0.0024915981,0.0012747711,0.2735542937,0.0000000000,0.0018542125,0.0032448719,0.0022598215,0.0015065477,0.0000000000,0.0000000000,0.0000000000,0.0066056322,0.0000000000,0.0000000000,0.0096187275,0.0008112180,0.0000000000,0.0000000000,0.0009850504,0.0000000000,0.0000000000,0.0000000000,0.0030130954,0.0044037548,0.0000000000,0.0000000000,0.0000000000,0.0031869278,0.0000000000,0.0000000000,0.0000000000,0.0020280450,0.1361107892,0.0007532738,0.0000000000,0.0000000000,0.0000000000,0.0048093638,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1538996407,0.2276045892,0.0000000000,0.0000000000,0.0000000000,0.0205701704,0
SRR5225171,2.316558e-04,0.000000e+00,1.718886e-01,1.656339e-02,3.474836e-04,0.000000e+00,1.256732e-02,4.401459e-03,3.301095e-03,1.219088e-01,2.316558e-04,3.602247e-02,3.938148e-03,7.314531e-02,1.389935e-03,1.737418e-03,2.895697e-03,2.142816e-03,2.953611e-03,0.000000e+00,3.474836e-04,4.633115e-04,3.121561e-02,4.633115e-04,9.266230e-04,8.107952e-04,5.212255e-04,2.316558e-04,1.158279e-04,6.486361e-03,3.474836e-04,1.158279e-03,5.212255e-04,2.142816e-03,8.438061e-02,4.806857e-03,0.000000e+00,0.000000e+00,3.787572e-02,0.000000e+00,3.474836e-04,1.737418e-04,8.165866e-03,3.109979e-02,9.845370e-03,1.737418e-04,6.949673e-04,2.895697e-04,9.150403e-03,2.316558e-04,0.000000e+00,5.675566e-03,5.791394e-05,1.737418e-04,1.617536e-01,8.883998e-02,0.000000e+00,0.000000e+00,0.000000e+00,5.484450e-02,1
SRR5225172,0.0000000000,0.0000000000,0.0189825800,0.0024306962,0.0000000000,0.0000000000,0.0016204641,0.0002893686,0.0000000000,0.1760518549,0.0000000000,0.0021413276,0.0004629898,0.3263499045,0.0000000000,0.0005787372,0.0000000000,0.0017940853,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0065976040,0.0000000000,0.0000000000,0.0039932866,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0100700272,0.0048035187,0.0007523584,0.0000000000,0.0000000000,0.0007523584,0.0000000000,0.0000000000,0.0004051160,0.0000000000,0.0720527808,0.0000000000,0.0000000000,0.0009259795,0.0000000000,0.0002314949,0.0000000000,0.0000000000,0.0007523584,0.0001157474,0.0000000000,0.1402280225,0.2033682505,0.0000000000,0.0000000000,0.0000000000,0.0242490885,1
SRR5225173,0.0015034116,0.0000000000,0.2937434949,0.0066497051,0.0164797039,0.0004047647,0.0013877645,0.0033537643,0.0016768822,0.0964496357,0.0000000000,0.0389730542,0.0013877645,0.0455649358,0.0003469411,0.0002891176,0.0034115878,0.0005782352,0.0014455881,0.0002312941,0.0007517058,0.0000000000,0.0367179369,0.0001734706,0.0037007054,0.0012721175,0.0004047647,0.0002312941,0.0001734706,0.0018503527,0.0002312941,0.0008673528,0.0000000000,0.0070544698,0.0800277553,0.0042211172,0.0000000000,0.0000000000,0.0472996415,0.0001156470,0.0000000000,0.0004047647,0.0019081762,0.0235919972,0.0056667052,0.0001734706,0.0002312941,0.0025442350,0.0089626460,0.0000000000,0.0002891176,0.0067075286,0.0006360587,0.0000000000,0.1361165722,0.0589799931,0.0000000000,0.0000000000,0.0000000000,0.0548166994,0
SRR5225174,0.000000e+00,5.771006e-05,1.648199e-01,2.019852e-03,9.522161e-03,1.154201e-04,9.233610e-04,1.442752e-03,1.154201e-03,5.216990e-02,0.000000e+00,1.910203e-02,2.539243e-03,1.973684e-01,8.079409e-04,3.693444e-03,4.097415e-03,9.233610e-04,4.039705e-04,2.885503e-04,0.000000e+00,3.462604e-04,1.737073e-02,5.771006e-05,1.327331e-03,5.771006e-04,0.000000e+00,2.308403e-04,5.771006e-05,9.233610e-04,4.039705e-04,8.079409e-04,1.096491e-03,9.926131e-03,1.258079e-02,1.038781e-03,0.000000e+00,0.000000e+00,2.129501e-02,5.771006e-05,0.000000e+00,2.885503e-04,4.385965e-03,4.259003e-02,2.827793e-03,4.616805e-04,2.308403e-04,5.193906e-03,1.246537e-02,0.000000e+00,1.731302e-04,2.077562e-03,0.000000e+00,1.154201e-04,1.767082e-01,1.198061e-01,0.000000e+00,0.000000e+00,5.771006e-05,1.030702e-01,0
SRR5225175,0.000000e+00,0.000000e+00,5.780681e-02,1.387363e-03,3.063761e-03,0.000000e+00,7.514885e-04,0.000000e+00,2.890340e-04,6.607318e-02,0.000000e+00,2.774727e-03,1.734204e-03,2.204174e-01,0.000000e+00,2.254466e-03,1.907625e-03,4.624545e-04,8.671021e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.479854e-02,0.000000e+00,5.780681e-05,1.676397e-03,0.000000e+00,0.000000e+00,5.780681e-05,1.156136e-04,5.780681e-05,0.000000e+00,0.000000e+00,7.746112e-03,2.370079e-03,4.046477e-04,0.000000e+00,0.000000e+00,3.526215e-03,0.000000e+00,0.000000e+00,0.000000e+00,9.249090e-04,7.127580e-02,3.468409e-04,0.000000e+00,5.780681e-05,5.780681e-05,2.601306e-03,0.000000e+00,0.000000e+00,1.734204e-04,0.000000e+00,0.000000e+00,1.652697e-01,3.230823e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.560957e-02,0
SRR5225176,1.735910e-04,0.000000e+00,1.940169e-01,1.342437e-02,4.455503e-03,5.786367e-05,4.802685e-03,1.504456e-03,1.330864e-03,9.993056e-02,0.000000e+00,3.032056e-02,2.083092e-03,8.037264e-02,5.207731e-04,1.562319e-03,1.851638e-03,2.893184e-04,1.041546e-03,5.786367e-05,5.207731e-04,0.000000e+00,6.584886e-02,2.893184e-04,2.430274e-03,2.430274e-03,1.735910e-04,0.000000e+00,3.471820e-04,3.066775e-03,4.050457e-04,1.041546e-03,5.207731e-04,5.902095e-03,6.544381e-02,3.008911e-03,0.000000e+00,0.000000e+00,2.887397e-02,4.050457e-04,0.000000e+00,0.000000e+00,1.649115e-02,2.742738e-02,1.024187e-02,0.000000e+00,0.000000e+00,4.629094e-04,5.092003e-03,0.000000e+00,0.000000e+00,3.413957e-03,1.157273e-04,1.157273e-04,1.778151e-01,8.320796e-02,0.000000e+00,0.000000e+00,0.000000e+00,5.711145e-02,1
SRR5225177,0.0001155268,0.0000000000,0.1218807763,0.0124191312,0.0008086876,0.0001155268,0.0036390943,0.0038701479,0.0030036969,0.1742721811,0.0000000000,0.0280152495,0.0033502773,0.1013747689,0.0008086876,0.0010975046,0.0020217190,0.0008086876,0.0021950092,0.0004043438,0.0000000000,0.0001155268,0.0214302218,0.0000577634,0.0009819778,0.0003465804,0.0004621072,0.0000000000,0.0001732902,0.0041589649,0.0003465804,0.0006931608,0.0008086876,0.0030614603,0.0923059150,0.0031192237,0.0000577634,0.0000000000,0.0341381701,0.0000000000,0.0004621072,0.0001155268,0.0041012015,0.0302102588,0.0062962107,0.0001155268,0.0006931608,0.0001732902,0.0089533272,0.0000000000,0.0000000000,0.0027148799,0.0002310536,0.0000000000,0.1479898336,0.1251155268,0.0000000000,0.0000000000,0.0000000000,0.0503696858,1
SRR5225178,0.0000000000,0.0000000000,0.0179436880,0.0021924763,0.0000000000,0.0000000000,0.0010385414,0.0000000000,0.0000000000,0.3854719594,0.0000000000,0.0028848373,0.0003461805,0.2009577660,0.0000000000,0.0005192707,0.0004038772,0.0002307870,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0104431110,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001153935,0.0000000000,0.0031156243,0.0038656820,0.0002307870,0.0000000000,0.0000000000,0.0030002308,0.0000000000,0.0000000000,0.0000000000,0.0013270252,0.0299446111,0.0003461805,0.0000000000,0.0001730902,0.0000000000,0.0005769675,0.0000000000,0.0000000000,0.0004615740,0.0000000000,0.0000000000,0.0950842372,0.2234018001,0.0000000000,0.0000000000,0.0000000000,0.0159243019,1
SRR5225179,2.888504e-04,0.000000e+00,3.284229e-01,9.936453e-03,1.582900e-02,0.000000e+00,1.906412e-03,2.079723e-03,1.097631e-03,6.302715e-02,0.000000e+00,1.478914e-02,3.639515e-03,5.626805e-02,9.820913e-04,8.087811e-04,5.199307e-03,4.043905e-04,8.665511e-04,2.310803e-04,0.000000e+00,2.888504e-04,4.506066e-02,1.733102e-04,1.039861e-03,1.444252e-03,0.000000e+00,8.665511e-04,5.777008e-05,9.820913e-04,2.310803e-04,2.426343e-03,1.328712e-03,7.510110e-04,4.783362e-02,3.639515e-03,0.000000e+00,0.000000e+00,4.442519e-02,2.888504e-04,0.000000e+00,0.000000e+00,5.199307e-03,1.987291e-02,7.567880e-03,1.733102e-04,0.000000e+00,2.772964e-03,7.510110e-03,0.000000e+00,1.155402e-04,4.217215e-03,1.155402e-04,2.888504e-04,1.478914e-01,8.018486e-02,0.000000e+00,1.733102e-04,1.733102e-04,6.712883e-02,0
SRR5225180,0.000000e+00,0.000000e+00,1.603583e-01,4.102860e-03,6.414331e-03,2.311471e-04,2.831552e-03,3.813927e-03,3.178272e-03,6.402774e-02,5.778677e-05,1.860734e-02,2.195897e-03,1.592025e-01,1.213522e-03,2.369257e-03,6.240971e-03,3.004912e-03,2.311471e-03,1.155735e-04,5.778677e-05,2.889338e-04,1.646923e-02,2.311471e-04,1.675816e-03,1.213522e-03,5.778677e-04,1.155735e-04,5.778677e-05,2.195897e-03,8.090147e-04,1.040162e-03,2.311471e-03,6.761052e-03,1.889627e-02,1.560243e-03,0.000000e+00,0.000000e+00,3.316960e-02,3.467206e-04,5.778677e-04,8.090147e-04,1.045940e-02,6.009824e-02,1.271309e-03,7.512280e-04,6.934412e-04,7.165559e-03,1.745160e-02,3.467206e-04,0.000000e+00,3.178272e-03,1.155735e-04,0.000000e+00,1.498411e-01,1.294424e-01,0.000000e+00,0.000000e+00,3.467206e-04,8.939613e-02,0
